collision_date,day,dd,year,mm,num_collisions,fatalities,injured,weighted_fatalities_injuries,dewp,slp,mxpsd,max,min,fog,temperature,visibility,wind_speed,gust,precipitation,snow_depth,thunder,hail,snow_ice_pellets
2013-04-11,4,11,2013,04,517,0,117,11.7,50.1,1013.4,9.9,60.1,48.2,0.0,56.2,7.4,4.8,20.0,0.49,,0.0,0.0,0.0
2016-02-18,4,18,2016,02,592,0,117,11.7,11.5,1027.0,9.9,37.0,27.0,0.0,32.5,10.0,5.9,18.1,0.0,,0.0,0.0,0.0
2018-11-22,4,22,2018,11,412,0,117,11.7,3.2,1027.8,24.1,36.0,19.0,0.0,25.2,10.0,17.2,34.0,0.0,,0.0,0.0,0.0
2018-12-30,7,30,2018,12,404,0,117,11.7,25.7,1022.3,15.0,57.0,33.1,0.0,37.4,9.5,7.6,,0.0,,0.0,0.0,1.0
2019-04-25,4,25,2019,04,518,0,117,11.7,39.5,1013.5,6.0,69.1,48.0,0.0,56.3,9.9,3.2,15.9,0.0,,0.0,0.0,0.0
2021-12-30,4,30,2021,12,223,0,117,11.7,41.7,1013.8,6.0,48.9,41.0,0.0,45.0,4.7,2.8,,0.05,,0.0,0.0,0.0
2014-04-15,2,15,2014,04,452,0,117,11.7,53.5,1006.6,14.0,75.0,44.1,0.0,58.5,7.6,6.9,24.1,0.07,,0.0,0.0,0.0
2022-01-20,4,20,2022,01,246,0,117,11.7,26.0,1017.9,12.0,48.9,28.0,0.0,38.8,7.7,6.3,20.0,0.15,,0.0,0.0,1.0
2023-03-19,7,19,2023,03,244,0,117,11.7,9.0,1013.8,15.0,55.9,28.9,0.0,36.6,10.0,8.2,26.0,0.0,,0.0,0.0,0.0
2016-12-26,1,26,2016,12,394,0,117,11.7,26.0,1037.7,9.9,50.0,33.1,0.0,37.5,9.2,5.9,15.9,0.0,,0.0,0.0,0.0
2012-10-08,1,08,2012,10,376,0,122,12.2,42.9,1022.9,15.9,55.9,44.1,0.0,49.9,9.0,3.5,23.9,0.2,,0.0,0.0,0.0
2016-12-31,6,31,2016,12,465,0,122,12.2,19.7,1016.8,9.9,44.1,30.9,0.0,36.4,10.0,6.4,20.0,0.01,,0.0,0.0,0.0
2019-03-13,3,13,2019,03,562,0,122,12.2,18.7,1026.7,12.0,46.9,33.1,0.0,38.6,9.8,3.5,19.0,0.0,,0.0,0.0,0.0
2020-06-17,3,17,2020,06,244,0,122,12.2,55.0,1024.9,15.0,78.1,60.1,0.0,68.6,10.0,8.7,,0.0,,0.0,0.0,0.0
2015-07-25,6,25,2015,07,451,0,122,12.2,54.5,1014.8,5.1,88.0,69.1,0.0,78.2,10.0,2.5,17.1,0.0,,0.0,0.0,0.0
2015-02-02,1,02,2015,02,680,0,122,12.2,25.0,1008.1,15.0,36.0,19.9,1.0,29.9,3.0,6.8,26.0,0.71,5.9,0.0,0.0,1.0
2014-08-03,7,03,2014,08,476,0,122,12.2,62.3,1019.2,7.0,75.9,63.0,0.0,69.5,7.5,2.2,,0.1,,0.0,0.0,0.0
2012-12-25,2,25,2012,12,354,0,122,12.2,32.5,1016.2,15.0,46.4,30.2,0.0,37.5,6.8,4.8,25.1,0.01,,0.0,0.0,1.0
2017-12-31,7,31,2017,12,462,0,122,12.2,12.3,1016.7,8.0,21.9,19.9,0.0,20.9,8.1,6.2,18.1,0.05,1.2,0.0,0.0,0.0
2018-01-07,7,07,2018,01,475,0,122,12.2,-6.6,1032.6,12.0,18.0,5.0,0.0,9.7,10.0,6.3,19.0,0.0,5.9,0.0,0.0,0.0
2022-11-17,4,17,2022,11,290,0,122,12.2,25.3,1013.4,11.1,50.0,37.0,0.0,40.9,10.0,6.8,22.0,0.02,,0.0,0.0,0.0
2013-02-16,6,16,2013,02,449,0,122,12.2,28.0,1012.8,11.1,46.9,33.8,0.0,37.9,9.6,5.6,19.0,0.02,,0.0,0.0,1.0
2022-04-25,1,25,2022,04,254,0,122,12.2,31.8,1024.0,8.0,63.0,46.0,0.0,51.9,10.0,4.1,,0.0,,0.0,0.0,0.0
2020-07-03,5,03,2020,07,302,0,122,12.2,65.0,1009.6,11.1,91.9,68.0,1.0,82.4,9.5,2.9,15.0,0.0,,0.0,0.0,0.0
2020-02-13,4,13,2020,02,504,0,122,12.2,35.9,1010.6,8.0,46.0,37.0,0.0,40.1,5.2,3.3,20.0,0.36,,0.0,0.0,0.0
2019-10-14,1,14,2019,10,400,0,122,12.2,49.2,1014.9,9.9,72.0,53.1,0.0,63.7,10.0,2.5,15.0,0.0,,0.0,0.0,0.0
2020-07-22,3,22,2020,07,290,0,122,12.2,71.3,1016.0,18.1,91.9,72.0,1.0,81.5,9.1,2.3,29.9,0.03,,0.0,0.0,0.0
2021-03-23,2,23,2021,03,283,0,122,12.2,39.8,1025.7,7.0,66.0,42.1,0.0,52.0,8.8,4.1,,0.0,,0.0,0.0,0.0
2016-03-01,2,01,2016,03,662,0,122,12.2,23.4,1017.0,9.9,61.0,39.0,0.0,45.6,10.0,6.5,21.0,0.05,,0.0,0.0,0.0
2018-03-04,7,04,2018,03,457,0,122,12.2,25.4,1019.1,14.0,48.9,36.0,0.0,40.8,10.0,8.8,27.0,0.0,,0.0,0.0,0.0
2021-09-16,4,16,2021,09,269,0,122,12.2,64.4,1020.4,15.0,84.9,71.1,0.0,73.6,10.0,9.8,,0.0,,0.0,0.0,0.0
2021-12-08,3,08,2021,12,287,0,127,12.7,25.8,1018.0,8.0,43.0,36.0,0.0,38.6,10.0,4.0,,0.0,,0.0,0.0,0.0
2014-11-27,4,27,2014,11,378,0,127,12.7,30.3,1013.5,8.9,51.1,34.0,0.0,36.3,8.6,4.5,14.0,1.23,,0.0,0.0,1.0
2015-09-13,7,13,2015,09,478,0,127,12.7,62.5,1005.9,9.9,80.1,66.9,0.0,72.0,8.6,5.2,22.0,0.29,,0.0,0.0,0.0
2021-08-19,4,19,2021,08,286,0,127,12.7,72.1,1014.3,9.9,84.9,73.9,0.0,79.5,9.3,3.7,19.0,0.2,,0.0,0.0,0.0
2016-03-02,3,02,2016,03,653,0,127,12.7,28.7,1005.2,14.0,55.0,35.1,0.0,45.8,9.1,8.9,29.9,0.14,,0.0,0.0,0.0
2012-09-11,2,11,2012,09,521,0,127,12.7,41.8,1022.9,18.1,72.0,54.0,0.0,62.8,10.0,3.1,26.0,0.0,,0.0,0.0,0.0
2017-12-02,6,02,2017,12,575,0,127,12.7,29.0,1025.2,7.0,52.0,39.0,0.0,43.5,10.0,3.5,,0.0,,0.0,0.0,0.0
2017-09-21,4,21,2017,09,535,0,127,12.7,63.1,1015.0,7.0,80.1,71.1,0.0,75.4,10.0,4.4,19.0,0.0,,0.0,0.0,0.0
2020-10-11,7,11,2020,10,248,0,127,12.7,54.5,1017.3,8.9,71.1,57.9,0.0,64.8,10.0,5.1,18.1,0.0,,0.0,0.0,0.0
2022-11-22,2,22,2022,11,305,0,127,12.7,21.5,1025.9,9.9,51.1,27.0,0.0,42.7,10.0,5.0,19.0,0.0,,0.0,0.0,0.0
2015-07-05,7,05,2015,07,467,0,127,12.7,58.9,1018.4,5.1,82.9,68.0,0.0,74.6,9.2,1.3,15.9,0.0,,0.0,0.0,0.0
2014-03-17,1,17,2014,03,519,0,127,12.7,2.5,1019.0,12.0,42.1,23.0,0.0,28.9,10.0,7.5,20.0,0.0,,0.0,0.0,0.0
2012-11-24,6,24,2012,11,458,0,127,12.7,27.7,1006.8,20.0,53.1,37.9,1.0,44.1,9.5,7.6,30.9,0.01,,0.0,0.0,0.0
2013-07-08,1,08,2013,07,617,0,127,12.7,65.8,1015.8,7.0,89.1,73.0,0.0,81.3,9.5,3.8,18.1,0.0,,0.0,0.0,0.0
2013-09-16,1,16,2013,09,570,0,127,12.7,51.7,1018.6,7.0,73.0,51.1,0.0,65.2,9.9,3.2,15.9,0.01,,0.0,0.0,0.0
2021-04-16,5,16,2021,04,298,0,127,12.7,36.8,1004.0,14.0,57.9,41.0,0.0,46.0,9.5,5.5,24.1,0.84,,0.0,0.0,0.0
2023-02-06,1,06,2023,02,255,0,127,12.7,27.0,1015.5,13.0,52.0,27.0,0.0,45.3,10.0,4.1,22.0,0.0,,0.0,0.0,0.0
2013-04-21,7,21,2013,04,471,0,127,12.7,20.5,1031.4,9.9,55.0,37.0,0.0,46.0,10.0,5.5,19.0,0.06,,0.0,0.0,0.0
2014-10-21,2,21,2014,10,607,0,132,13.2,46.2,1012.4,7.0,66.9,42.1,0.0,60.2,10.0,2.7,15.0,0.0,,0.0,0.0,0.0
2018-09-23,7,23,2018,09,475,0,132,13.2,51.9,1023.4,6.0,73.9,60.1,0.0,62.9,10.0,2.9,,0.0,,0.0,0.0,0.0
2020-01-26,7,26,2020,01,398,0,132,13.2,32.8,1008.5,15.0,51.1,37.9,0.0,42.6,10.0,10.0,17.1,0.85,,0.0,0.0,0.0
2014-08-23,6,23,2014,08,454,0,132,13.2,58.2,1018.4,11.1,79.0,64.9,0.0,70.4,10.0,5.0,15.0,0.06,,0.0,0.0,0.0
2015-03-26,4,26,2015,03,525,0,132,13.2,42.5,1014.8,8.0,61.0,34.0,0.0,46.9,5.0,1.9,14.0,0.05,,0.0,0.0,0.0
2013-02-19,2,19,2013,02,477,0,132,13.2,22.4,1017.1,11.1,48.9,32.0,0.0,39.2,9.3,5.8,21.0,0.0,,0.0,0.0,0.0
2016-01-20,3,20,2016,01,623,0,132,13.2,13.1,1020.5,11.1,37.0,16.0,0.0,30.7,10.0,5.6,21.0,0.0,,0.0,0.0,0.0
2015-05-02,6,02,2015,05,540,0,132,13.2,40.1,1015.0,9.9,73.9,48.0,0.0,55.1,10.0,2.5,19.0,0.0,,0.0,0.0,0.0
2012-10-06,6,06,2012,10,500,0,132,13.2,57.9,1010.5,15.0,75.0,57.0,1.0,66.1,7.0,5.2,21.0,0.01,,0.0,0.0,0.0
2020-01-02,4,02,2020,01,413,0,132,13.2,22.4,1013.2,9.9,48.9,33.1,0.0,39.6,10.0,5.2,17.1,0.0,,0.0,0.0,0.0
2022-09-19,1,19,2022,09,293,0,132,13.2,60.4,1013.3,8.0,84.9,66.9,0.0,75.7,9.4,3.8,20.0,0.0,,0.0,0.0,0.0
2019-11-03,7,03,2019,11,479,0,132,13.2,30.4,1018.6,7.0,54.0,39.9,0.0,47.9,10.0,4.3,19.0,0.0,,0.0,0.0,0.0
2019-04-22,1,22,2019,04,522,0,132,13.2,49.0,1017.7,7.0,66.0,52.0,0.0,57.1,8.7,4.1,,0.0,,0.0,0.0,0.0
2023-01-25,3,25,2023,01,255,0,132,13.2,25.9,1024.0,8.9,46.0,35.1,0.0,38.4,8.7,4.4,17.1,0.0,,0.0,0.0,1.0
2014-04-06,7,06,2014,04,484,0,132,13.2,19.9,1020.4,9.9,61.0,36.0,0.0,45.3,10.0,4.3,21.0,0.0,,0.0,0.0,0.0
2014-03-31,1,31,2014,03,559,0,132,13.2,32.6,1009.7,12.0,55.9,36.0,0.0,43.5,9.5,8.2,25.1,0.3,,0.0,0.0,1.0
2015-03-11,3,11,2015,03,565,0,132,13.2,39.6,1014.8,9.9,59.0,39.0,0.0,48.8,6.5,4.5,19.0,0.47,11.0,0.0,0.0,0.0
2022-04-02,6,02,2022,04,277,0,132,13.2,20.6,1015.6,12.0,61.0,37.9,0.0,44.6,10.0,6.8,26.0,0.28,,0.0,0.0,0.0
2023-02-14,2,14,2023,02,257,0,137,13.7,19.3,1012.6,11.1,57.0,39.9,0.0,48.1,10.0,5.6,21.0,0.0,,0.0,0.0,0.0
2022-03-10,4,10,2022,03,268,0,137,13.7,30.2,1020.2,8.0,51.1,33.1,0.0,39.1,8.5,2.3,,0.55,,0.0,0.0,0.0
2020-07-16,4,16,2020,07,322,0,137,13.7,61.8,1025.2,7.0,82.0,70.0,0.0,72.6,10.0,3.5,21.0,0.0,,0.0,0.0,0.0
2022-03-03,4,03,2022,03,318,0,137,13.7,21.2,1015.1,15.0,52.0,33.1,0.0,41.6,9.7,7.5,24.1,0.03,,0.0,0.0,0.0
2020-12-13,7,13,2020,12,265,0,137,13.7,44.2,1013.9,9.9,62.1,46.0,0.0,55.4,9.9,5.9,17.1,0.0,,0.0,0.0,0.0
2022-08-15,1,15,2022,08,241,0,137,13.7,54.3,1015.8,5.1,82.9,66.0,0.0,74.4,10.0,1.9,15.0,0.0,,0.0,0.0,0.0
2022-10-11,2,11,2022,10,278,0,137,13.7,44.0,1025.1,6.0,70.0,51.1,0.0,59.9,10.0,2.9,,0.0,,0.0,0.0,0.0
2014-07-12,6,12,2014,07,550,0,137,13.7,60.5,1022.6,8.9,86.0,71.1,0.0,76.2,9.8,2.1,17.1,0.0,,0.0,0.0,0.0
2019-04-21,7,21,2019,04,398,0,137,13.7,48.8,1015.4,6.0,66.0,53.1,0.0,57.4,10.0,2.6,,0.28,,0.0,0.0,0.0
2019-05-19,7,19,2019,05,547,0,137,13.7,55.1,1016.9,7.0,75.9,55.9,0.0,66.9,10.0,2.2,15.9,0.0,,0.0,0.0,0.0
2014-07-16,3,16,2014,07,551,0,137,13.7,64.9,1009.3,6.0,86.0,68.0,0.0,73.3,6.6,2.5,19.0,1.3,,0.0,0.0,0.0
2015-05-23,6,23,2015,05,546,0,137,13.7,28.3,1025.9,9.9,73.9,48.9,0.0,59.3,10.0,4.6,20.0,0.0,,0.0,0.0,0.0
2020-10-02,5,02,2020,10,350,0,137,13.7,48.2,1014.8,6.0,72.0,55.0,0.0,60.4,9.7,3.1,,0.02,,0.0,0.0,0.0
2015-03-14,6,14,2015,03,507,0,137,13.7,37.5,1021.2,9.9,51.1,30.9,0.0,44.0,6.4,4.0,19.0,0.23,2.0,0.0,0.0,0.0
2021-04-14,3,14,2021,04,295,0,137,13.7,42.2,1016.3,8.0,72.0,44.1,0.0,58.4,10.0,3.2,15.9,0.06,,0.0,0.0,0.0
2016-04-24,7,24,2016,04,448,0,137,13.7,23.4,1016.4,9.9,71.1,46.9,0.0,56.2,10.0,6.2,22.0,0.01,,0.0,0.0,0.0
2018-01-17,3,17,2018,01,611,0,137,13.7,29.9,1025.3,9.9,36.0,25.0,0.0,33.6,6.4,4.5,15.9,0.0,,0.0,0.0,1.0
2019-12-27,5,27,2019,12,448,0,137,13.7,40.9,1024.7,9.9,54.0,36.0,0.0,49.4,9.9,4.7,18.1,0.0,,0.0,0.0,0.0
2015-06-11,4,11,2015,06,666,0,137,13.7,62.3,1011.3,8.0,89.1,72.0,0.0,79.6,7.3,4.5,17.1,0.0,,0.0,0.0,0.0
2015-10-27,2,27,2015,10,631,0,137,13.7,35.6,1033.2,6.0,59.0,45.0,0.0,51.9,10.0,3.5,,0.0,,0.0,0.0,0.0
2022-05-11,3,11,2022,05,300,0,137,13.7,33.3,1025.2,12.0,75.0,51.1,0.0,62.3,10.0,6.2,22.0,0.0,,0.0,0.0,0.0
2020-09-14,1,14,2020,09,289,0,137,13.7,57.5,1018.4,7.0,75.0,61.0,0.0,71.8,10.0,3.5,18.1,0.0,,0.0,0.0,0.0
2016-04-25,1,25,2016,04,488,0,137,13.7,38.5,1015.5,7.0,69.1,46.9,0.0,58.0,10.0,3.6,,0.0,,0.0,0.0,0.0
2023-01-01,7,01,2023,01,273,0,137,13.7,43.7,1011.6,8.9,55.0,50.0,0.0,52.4,8.1,4.8,15.0,0.28,,0.0,0.0,0.0
2022-04-27,3,27,2022,04,314,0,137,13.7,33.5,1013.8,13.0,60.1,46.9,0.0,52.5,9.8,7.0,25.1,0.02,,0.0,0.0,0.0
2023-03-16,4,16,2023,03,244,0,137,13.7,13.2,1015.9,12.0,59.0,34.0,0.0,43.2,10.0,6.4,21.0,0.0,,0.0,0.0,0.0
2012-08-28,2,28,2012,08,587,0,142,14.2,67.4,1011.5,15.9,86.0,69.8,0.0,77.9,9.0,6.0,22.9,0.75,,0.0,0.0,0.0
2013-06-05,3,05,2013,06,599,0,142,14.2,41.7,1020.8,7.0,73.9,57.9,0.0,66.0,10.0,3.7,17.1,0.0,,0.0,0.0,0.0
2017-03-21,2,21,2017,03,636,0,146,14.2,24.2,1012.9,8.0,59.0,33.1,0.0,48.5,10.0,3.5,15.0,0.0,2.0,0.0,0.0,0.0
2015-03-06,5,06,2015,03,939,0,142,14.2,3.2,1030.9,9.9,39.9,12.0,0.0,19.4,8.7,4.7,17.1,0.52,13.0,0.0,0.0,0.0
2017-11-27,1,27,2017,11,635,0,142,14.2,24.3,1016.5,13.0,51.1,39.0,0.0,43.5,10.0,5.9,18.1,0.0,,0.0,0.0,0.0
2015-09-15,2,15,2015,09,579,0,142,14.2,48.2,1024.5,5.1,82.9,63.0,0.0,72.0,10.0,2.1,,0.0,,0.0,0.0,0.0
2016-11-06,7,06,2016,11,532,0,142,14.2,37.1,1021.9,12.0,62.1,44.1,0.0,54.4,10.0,5.7,20.0,0.0,,0.0,0.0,0.0
2020-11-18,3,18,2020,11,295,0,142,14.2,15.0,1027.5,15.0,50.0,32.0,0.0,34.8,10.0,9.1,27.0,0.0,,0.0,0.0,0.0
2018-09-19,3,19,2018,09,519,0,142,14.2,66.2,1010.9,8.0,81.0,69.1,0.0,73.8,10.0,2.8,17.1,1.18,,0.0,0.0,0.0
2020-08-25,2,25,2020,08,286,0,142,14.2,66.5,1010.2,18.1,90.0,71.1,1.0,80.5,9.7,4.4,29.9,0.0,,0.0,0.0,0.0
2021-07-21,3,21,2021,07,330,0,142,14.2,65.3,1011.3,6.0,86.0,70.0,0.0,77.5,5.3,1.9,,0.0,,0.0,0.0,0.0
2016-08-20,6,20,2016,08,579,0,142,14.2,69.1,1013.3,9.9,82.9,69.8,1.0,76.7,7.2,3.9,20.0,0.01,,0.0,0.0,0.0
2021-08-16,1,16,2021,08,301,0,142,14.2,58.8,1022.5,6.0,82.9,69.1,0.0,74.5,10.0,2.2,,0.0,,0.0,0.0,0.0
2013-03-30,6,30,2013,03,513,0,142,14.2,24.5,1019.9,8.0,59.0,39.9,0.0,48.0,10.0,3.8,15.9,0.0,,0.0,0.0,0.0
2015-06-09,2,09,2015,06,652,0,142,14.2,63.4,1006.1,8.9,82.9,63.0,0.0,73.7,8.6,4.9,21.0,0.07,,0.0,0.0,0.0
2022-03-17,4,17,2022,03,279,0,142,14.2,45.2,1018.2,11.1,66.9,45.0,1.0,48.9,4.1,5.7,15.9,0.0,,0.0,0.0,0.0
2014-04-25,5,25,2014,04,617,0,142,14.2,19.4,1015.2,8.0,63.0,44.1,0.0,52.6,10.0,4.2,18.1,0.0,,0.0,0.0,0.0
2020-07-13,1,13,2020,07,290,0,142,14.2,64.2,1008.3,7.0,87.1,70.0,0.0,78.1,9.8,3.3,14.0,0.06,,0.0,0.0,0.0
2014-10-31,5,31,2014,10,668,0,142,14.2,34.8,1015.1,8.0,59.0,45.0,0.0,49.9,10.0,4.3,15.0,0.0,,0.0,0.0,0.0
2013-06-18,2,18,2013,06,613,0,142,14.2,63.8,1011.5,6.0,84.0,64.9,0.0,72.8,7.3,1.9,,0.01,,0.0,0.0,0.0
2022-07-25,1,25,2022,07,279,0,142,14.2,71.7,1011.6,14.0,89.1,73.0,1.0,82.9,9.4,3.8,22.9,0.0,,0.0,0.0,0.0
2015-09-25,5,25,2015,09,585,0,142,14.2,52.3,1027.6,8.9,82.0,60.1,0.0,69.0,10.0,5.5,15.9,0.0,,0.0,0.0,0.0
2020-08-31,1,31,2020,08,294,0,142,14.2,54.0,1017.2,8.0,79.0,63.0,0.0,69.7,10.0,3.3,,0.0,,0.0,0.0,0.0
2018-06-27,3,27,2018,06,540,0,142,14.2,59.1,1019.0,6.0,78.1,61.0,0.0,69.3,9.8,3.0,24.1,0.0,,0.0,0.0,0.0
2022-11-10,4,10,2022,11,266,0,142,14.2,43.5,1029.4,6.0,66.0,39.9,0.0,54.6,10.0,2.8,,0.0,,0.0,0.0,0.0
2015-10-03,6,03,2015,10,556,0,142,14.2,45.0,1025.5,17.1,57.0,48.0,0.0,50.2,6.9,11.8,28.0,1.36,,0.0,0.0,0.0
2021-09-01,3,01,2021,09,319,0,142,14.2,64.3,1008.7,15.0,82.9,66.9,1.0,73.0,7.9,5.5,28.0,0.07,,0.0,0.0,0.0
2016-11-28,1,28,2016,11,647,0,142,14.2,28.9,1021.1,6.0,52.0,37.9,0.0,44.3,9.9,3.3,17.1,0.0,,0.0,0.0,0.0
2015-12-13,7,13,2015,12,549,0,142,14.2,48.3,1020.3,6.0,66.9,55.0,0.0,61.8,6.5,2.0,,0.0,,0.0,0.0,0.0
2012-08-13,1,13,2012,08,504,0,142,14.2,61.2,1014.6,13.0,86.0,69.1,0.0,76.3,9.2,4.3,19.0,0.05,,0.0,0.0,0.0
2015-01-06,2,06,2015,01,777,0,142,14.2,4.8,1026.7,9.9,27.0,19.0,0.0,21.0,7.3,4.2,22.0,0.0,1.2,0.0,0.0,1.0
2013-07-25,4,25,2013,07,507,0,147,14.7,52.3,1015.4,12.0,78.1,64.0,0.0,67.3,10.0,7.4,20.0,0.0,,0.0,0.0,0.0
2014-08-21,4,21,2014,08,567,0,147,14.7,60.3,1017.0,8.0,84.0,66.0,0.0,73.9,9.7,2.8,14.0,0.04,,0.0,0.0,0.0
2015-06-01,1,01,2015,06,691,0,147,14.7,55.0,1019.6,14.0,69.1,55.0,0.0,58.0,5.3,7.9,22.0,1.89,,0.0,0.0,0.0
2019-02-16,6,16,2019,02,535,0,147,14.7,21.8,1009.1,17.1,59.0,34.0,0.0,42.3,10.0,12.0,26.0,0.0,,0.0,0.0,0.0
2022-11-16,3,16,2022,11,303,0,147,14.7,37.5,1014.8,12.0,50.0,35.1,0.0,43.6,6.9,7.2,22.0,0.82,,0.0,0.0,0.0
2016-05-18,3,18,2016,05,676,0,147,14.7,40.5,1019.9,12.0,68.0,51.8,0.0,57.8,10.0,7.2,17.1,0.0,,0.0,0.0,0.0
2013-02-14,4,14,2013,02,631,0,147,14.7,26.7,1011.6,8.9,46.0,33.1,0.0,38.2,8.9,3.8,,0.03,,0.0,0.0,1.0
2012-09-23,7,23,2012,09,480,0,147,14.7,50.3,1015.4,12.0,72.0,55.4,0.0,63.8,9.0,6.4,15.9,0.22,,0.0,0.0,0.0
2012-12-11,2,11,2012,12,578,0,147,14.7,43.2,1013.2,19.0,59.0,42.8,1.0,50.1,7.3,6.0,26.0,0.23,,0.0,0.0,0.0
2020-03-13,5,13,2020,03,551,0,147,14.7,43.3,1011.9,17.1,69.1,45.0,0.0,54.0,6.9,7.3,26.0,0.18,,0.0,0.0,0.0
2014-07-30,3,30,2014,07,605,0,147,14.7,51.2,1015.8,6.0,80.1,63.0,0.0,70.8,10.0,2.8,17.1,0.0,,0.0,0.0,0.0
2021-08-20,5,20,2021,08,325,0,147,14.7,67.4,1012.2,6.0,84.9,75.0,0.0,78.4,10.0,2.8,19.0,0.0,,0.0,0.0,0.0
2019-08-13,2,13,2019,08,469,0,147,14.7,66.8,1010.1,7.0,84.9,68.0,0.0,75.8,9.4,3.6,15.0,0.04,,0.0,0.0,0.0
2014-03-10,1,10,2014,03,513,0,147,14.7,18.9,1009.9,9.9,51.1,35.6,0.0,42.3,9.7,4.7,24.1,0.0,2.0,0.0,0.0,1.0
2018-01-31,3,31,2018,01,596,0,147,14.7,6.8,1022.1,13.0,36.0,18.0,0.0,24.9,10.0,6.0,24.1,0.02,1.2,0.0,0.0,0.0
2016-04-11,1,11,2016,04,624,0,149,14.7,32.5,1022.2,9.9,64.9,30.9,0.0,50.9,9.3,5.6,18.1,0.0,,0.0,0.0,0.0
2015-02-13,5,13,2015,02,757,0,147,14.7,-4.7,1017.2,15.9,39.9,8.1,0.0,16.1,10.0,8.8,28.0,0.0,7.9,0.0,0.0,0.0
2021-03-21,7,21,2021,03,261,0,147,14.7,20.7,1033.4,7.0,63.0,33.1,0.0,51.9,10.0,2.5,,0.0,,0.0,0.0,0.0
2023-03-05,7,05,2023,03,263,0,147,14.7,28.4,1018.2,13.0,53.1,37.9,0.0,43.7,10.0,6.3,21.0,0.02,,0.0,0.0,0.0
2013-11-20,3,20,2013,11,607,0,147,14.7,16.0,1031.4,11.1,51.1,32.0,0.0,37.5,10.0,5.8,17.1,0.0,,0.0,0.0,0.0
2017-07-12,3,12,2017,07,677,0,147,14.7,69.4,1014.4,9.9,88.0,75.0,0.0,82.3,10.0,3.6,20.0,0.0,,0.0,0.0,0.0
2018-04-17,2,17,2018,04,600,0,147,14.7,30.7,1003.6,14.0,60.1,39.0,0.0,44.6,10.0,7.7,24.1,1.61,,0.0,0.0,0.0
2021-10-25,1,25,2021,10,330,0,152,15.2,58.0,1014.6,5.1,73.0,46.9,0.0,63.4,8.3,2.2,,0.06,,0.0,0.0,0.0
2013-10-07,1,07,2013,10,618,0,152,15.2,64.7,1013.8,8.9,75.9,62.1,0.0,69.6,6.9,5.2,20.0,0.0,,0.0,0.0,0.0
2018-10-09,2,09,2018,10,628,0,152,15.2,66.1,1027.0,4.1,77.0,64.0,0.0,69.8,7.8,0.8,,0.0,,0.0,0.0,0.0
2015-08-28,5,28,2015,08,609,0,152,15.2,51.5,1020.7,6.0,82.0,63.0,0.0,72.7,10.0,2.5,,0.0,,0.0,0.0,0.0
2018-05-30,3,30,2018,05,708,0,152,15.2,62.3,1018.5,5.1,89.1,62.1,0.0,70.0,8.0,2.3,,0.0,,0.0,0.0,0.0
2013-03-16,6,16,2013,03,521,0,152,15.2,24.1,1009.4,9.9,46.9,32.0,1.0,37.3,7.8,4.7,19.0,0.0,,0.0,0.0,1.0
2016-05-15,7,15,2016,05,510,0,152,15.2,36.7,1006.8,21.0,60.8,50.0,0.0,54.6,10.0,15.4,29.9,0.0,,0.0,0.0,0.0
2015-10-07,3,07,2015,10,668,0,152,15.2,49.3,1015.2,6.0,73.0,52.0,0.0,64.9,10.0,2.5,,0.0,,0.0,0.0,0.0
2013-11-21,4,21,2013,11,628,0,152,15.2,24.8,1035.1,8.0,51.1,32.0,0.0,42.1,10.0,4.2,,0.0,,0.0,0.0,0.0
2018-01-24,3,24,2018,01,615,0,152,15.2,24.4,1011.1,17.1,60.1,33.1,0.0,41.3,10.0,8.4,28.0,0.28,,0.0,0.0,0.0
2021-11-13,6,13,2021,11,335,0,152,15.2,38.8,1009.8,14.0,64.9,42.1,1.0,52.4,9.6,3.4,35.0,0.48,,0.0,0.0,0.0
2018-11-24,6,24,2018,11,536,0,152,15.2,23.4,1022.8,14.0,46.4,30.9,0.0,36.7,10.0,6.7,,0.0,,0.0,0.0,0.0
2014-02-28,5,28,2014,02,655,0,152,15.2,-8.0,1024.3,14.0,34.0,9.0,0.0,16.5,10.0,6.1,24.1,0.0,5.9,0.0,0.0,0.0
2019-01-18,5,18,2019,01,596,0,152,15.2,26.3,1020.9,11.1,39.0,24.1,0.0,33.4,6.2,5.9,,0.05,,0.0,0.0,1.0
2017-03-25,6,25,2017,03,571,0,156,15.2,36.9,1021.1,11.1,62.1,36.0,0.0,54.1,9.8,5.5,18.1,0.0,,0.0,0.0,0.0
2013-04-26,5,26,2013,04,675,0,152,15.2,29.4,1026.7,6.0,66.9,50.0,0.0,57.3,10.0,2.5,,0.0,,0.0,0.0,0.0
2017-11-11,6,11,2017,11,623,0,152,15.2,9.1,1033.4,8.0,51.1,24.1,0.0,29.2,10.0,4.9,15.9,0.0,,0.0,0.0,0.0
2022-01-05,3,05,2022,01,306,0,152,15.2,29.1,1018.3,12.0,46.9,19.0,0.0,37.5,8.5,4.2,20.0,0.03,,0.0,0.0,0.0
2014-08-09,6,09,2014,08,538,0,152,15.2,52.8,1018.7,6.0,87.1,64.9,0.0,76.0,10.0,2.5,,0.0,,0.0,0.0,0.0
2016-12-22,4,22,2016,12,700,0,152,15.2,22.7,1017.6,12.0,48.9,30.0,0.0,41.6,10.0,4.5,21.0,0.0,,0.0,0.0,0.0
