day,dd,mm,year,collision_date,num_collisions,injured,fatalities,weighted_fatalities_injuries,num_vehicles_involved,dewp,slp,mxpsd,max,min,fog,temperature,visibility,wind_speed,gust,precipitation,snow_depth,thunder,hail,snow_ice_pellets
6,31,12,2022,2022-12-31,245,144,2,16.4,412,47.1,1020.0,5.1,62.1,46.0,0.0,52.1,5.8,2.4,,0.0,,0.0,0.0,0.0
1,05,01,2015,2015-01-05,498,144,2,16.4,983,19.1,1015.5,15.9,55.9,28.9,0.0,40.9,9.7,9.7,40.0,0.12,,0.0,0.0,0.0
1,20,08,2018,2018-08-20,562,144,2,16.4,1047,62.6,1019.7,6.0,73.9,66.9,0.0,70.3,9.5,3.3,,0.02,,0.0,0.0,0.0
4,05,11,2015,2015-11-05,690,144,2,16.4,1395,57.5,1024.9,5.1,71.1,55.9,0.0,62.8,4.7,1.9,,0.0,,0.0,0.0,0.0
5,18,05,2018,2018-05-18,616,144,2,16.4,1169,51.8,1023.2,9.9,71.1,55.9,0.0,64.3,9.3,4.3,20.0,0.02,,0.0,0.0,0.0
2,11,06,2013,2013-06-11,635,154,2,17.4,1235,63.6,1005.5,15.0,78.1,62.1,0.0,69.6,5.6,4.9,26.0,1.47,,0.0,0.0,0.0
5,20,12,2013,2013-12-20,674,164,2,18.4,1317,28.4,1017.8,11.1,53.1,30.0,0.0,46.8,10.0,3.0,20.0,0.0,3.1,0.0,0.0,0.0
7,14,08,2022,2022-08-14,305,164,2,18.4,557,51.3,1017.7,7.0,82.0,64.9,0.0,73.5,10.0,2.4,,0.0,,0.0,0.0,0.0
2,01,05,2018,2018-05-01,713,164,2,18.4,1335,31.0,1017.1,8.0,80.1,44.1,0.0,61.1,10.0,3.3,17.1,0.0,,0.0,0.0,0.0
7,24,06,2018,2018-06-24,553,164,2,18.4,1050,65.0,1009.4,5.1,84.0,62.1,0.0,72.3,7.6,1.5,,0.0,,0.0,0.0,0.0
6,18,11,2017,2017-11-18,629,175,2,19.4,1192,26.4,1012.5,7.0,51.1,34.0,0.0,42.6,9.6,2.6,,0.0,,0.0,0.0,0.0
3,05,10,2016,2016-10-05,695,174,2,19.4,1293,47.8,1026.7,8.0,69.1,53.1,0.0,60.0,10.0,5.2,,0.0,,0.0,0.0,0.0
5,06,05,2016,2016-05-06,728,174,2,19.4,1387,45.1,1005.9,15.0,57.0,46.0,1.0,50.7,7.8,7.8,24.1,0.24,,0.0,0.0,0.0
2,29,06,2021,2021-06-29,350,174,2,19.4,639,70.7,1021.6,8.0,95.0,75.9,0.0,86.0,10.0,4.2,,0.0,,0.0,0.0,0.0
2,30,08,2016,2016-08-30,622,174,2,19.4,1177,58.7,1020.0,8.9,91.0,69.1,0.0,77.0,9.8,3.7,,0.0,,0.0,0.0,0.0
1,11,03,2019,2019-03-11,645,174,2,19.4,1224,31.1,1015.7,,53.1,35.1,0.0,45.7,8.3,,,0.29,,0.0,0.0,0.0
3,10,01,2018,2018-01-10,687,174,2,19.4,1272,21.0,1030.3,7.0,44.1,30.0,0.0,35.1,10.0,3.7,,0.0,5.1,0.0,0.0,0.0
6,29,06,2013,2013-06-29,591,184,2,20.4,1200,65.9,1001.1,7.0,82.9,71.1,0.0,76.2,8.7,3.5,15.9,0.0,,0.0,0.0,0.0
3,14,08,2013,2013-08-14,622,184,2,20.4,1214,52.3,1010.3,9.9,73.9,61.0,0.0,68.3,9.6,5.3,24.1,0.84,,0.0,0.0,0.0
6,14,05,2016,2016-05-14,589,184,2,20.4,1112,54.2,,,71.6,56.3,0.0,63.5,,,,0.25,,0.0,0.0,0.0
7,02,07,2017,2017-07-02,537,184,2,20.4,997,66.8,1013.9,8.0,87.1,71.1,0.0,77.8,9.3,3.9,,0.23,,0.0,0.0,0.0
1,08,07,2019,2019-07-08,592,184,2,20.4,1136,62.7,1014.8,6.0,86.0,68.0,0.0,72.6,9.8,2.2,,0.01,,0.0,0.0,0.0
6,21,09,2013,2013-09-21,546,184,2,20.4,1074,59.5,1013.1,11.1,79.0,60.1,0.0,67.7,10.0,3.6,21.0,0.0,,0.0,0.0,0.0
7,09,06,2019,2019-06-09,526,194,2,21.4,987,47.0,1025.2,8.9,81.0,60.1,0.0,68.3,10.0,5.2,17.1,0.0,,0.0,0.0,0.0
2,08,11,2016,2016-11-08,620,194,2,21.4,1139,30.6,1022.1,6.0,66.0,41.0,0.0,52.0,10.0,1.9,,0.0,,0.0,0.0,0.0
5,16,08,2013,2013-08-16,678,204,2,22.4,1366,51.5,1020.9,5.1,82.0,59.0,0.0,70.9,10.0,1.7,,0.0,,0.0,0.0,0.0
6,22,09,2018,2018-09-22,562,204,2,22.4,1073,58.6,1018.0,7.0,73.9,64.9,0.0,70.4,10.0,4.2,,0.0,,0.0,0.0,0.0
6,19,08,2017,2017-08-19,638,215,2,23.4,1215,68.2,1009.9,7.0,86.0,73.0,0.0,77.9,9.5,2.5,15.0,0.85,,0.0,0.0,0.0
5,10,06,2016,2016-06-10,818,244,2,26.4,1581,36.4,1014.5,9.9,77.0,54.0,0.0,66.2,10.0,5.7,20.0,0.0,,0.0,0.0,0.0
1,22,10,2012,2012-10-22,609,149,2,16.9,1190,40.1,1017.4,20.0,66.0,48.9,0.0,57.8,10.0,4.3,26.0,0.0,,0.0,0.0,0.0
5,03,12,2021,2021-12-03,343,149,2,16.9,586,26.0,1010.0,12.0,57.9,41.0,0.0,46.2,10.0,7.5,27.0,0.0,,0.0,0.0,0.0
4,12,11,2020,2020-11-12,327,149,2,16.9,565,56.7,1014.7,8.9,72.0,46.0,0.0,59.9,5.8,4.4,19.0,0.9,,0.0,0.0,0.0
1,22,11,2021,2021-11-22,314,149,2,16.9,551,40.8,1011.9,8.9,55.9,41.0,0.0,49.8,9.7,5.1,18.1,0.03,,0.0,0.0,0.0
3,16,12,2015,2015-12-16,673,149,2,16.9,1324,33.7,1016.6,8.9,68.0,46.0,0.0,50.6,10.0,5.9,22.9,0.09,,0.0,0.0,0.0
5,17,12,2021,2021-12-17,305,149,2,16.9,537,29.3,1015.6,12.0,62.1,53.1,0.0,58.0,10.0,6.5,20.0,0.0,,0.0,0.0,0.0
4,10,09,2020,2020-09-10,347,149,2,16.9,607,72.0,1023.7,5.1,82.0,69.1,1.0,76.2,7.6,2.9,,0.29,,0.0,0.0,0.0
1,03,02,2014,2014-02-03,960,159,2,17.9,1890,30.4,1019.7,8.9,55.9,30.0,1.0,35.5,3.7,5.3,14.0,0.33,1.2,0.0,0.0,1.0
1,27,05,2013,2013-05-27,420,159,2,17.9,861,34.9,1022.2,8.0,73.0,51.1,0.0,61.7,10.0,3.3,18.1,0.0,,0.0,0.0,0.0
6,17,08,2013,2013-08-17,504,159,2,17.9,1015,53.5,1023.9,4.1,84.0,64.0,0.0,72.6,10.0,1.6,,0.0,,0.0,0.0,0.0
6,20,08,2022,2022-08-20,309,159,2,17.9,550,63.1,1020.2,8.9,90.0,69.1,0.0,80.7,10.0,2.9,15.0,0.0,,0.0,0.0,0.0
6,13,06,2020,2020-06-13,282,159,2,17.9,512,44.2,1020.5,,84.9,60.1,0.0,68.9,10.0,,,0.0,,0.0,0.0,0.0
6,21,08,2021,2021-08-21,321,159,2,17.9,576,70.1,1012.8,7.0,82.0,73.0,0.0,77.8,10.0,1.4,,0.0,,0.0,0.0,0.0
1,05,02,2018,2018-02-05,706,169,2,18.9,1292,26.0,1013.9,13.0,46.0,28.9,0.0,36.6,8.1,6.8,26.0,0.96,,0.0,0.0,0.0
7,23,04,2017,2017-04-23,517,169,2,18.9,977,37.3,1018.1,8.0,66.0,46.0,0.0,53.7,10.0,4.3,,0.11,,0.0,0.0,0.0
6,31,08,2013,2013-08-31,480,169,2,18.9,945,68.8,1010.5,7.0,86.0,70.0,0.0,78.3,8.0,4.4,15.0,0.0,,0.0,0.0,0.0
5,23,09,2022,2022-09-23,322,169,2,18.9,563,37.8,1011.3,12.0,75.0,51.1,0.0,57.2,10.0,8.3,21.0,0.4,,0.0,0.0,0.0
7,24,09,2017,2017-09-24,587,189,2,19.9,1127,60.2,1017.4,5.1,91.0,68.0,0.0,78.5,10.0,1.3,,0.0,,0.0,0.0,0.0
3,16,10,2019,2019-10-16,658,189,2,20.9,1199,52.0,1014.1,8.9,66.0,51.1,0.0,59.6,8.1,3.8,22.0,0.0,,0.0,0.0,0.0
4,29,06,2017,2017-06-29,767,189,2,20.9,1485,58.0,1019.3,8.9,82.0,61.0,0.0,74.6,10.0,4.6,19.0,0.0,,0.0,0.0,0.0
4,11,05,2017,2017-05-11,686,189,2,20.9,1292,37.1,,6.0,61.0,46.4,0.0,53.5,10.0,2.8,,0.0,,0.0,0.0,0.0
5,23,10,2015,2015-10-23,742,199,2,21.9,1461,37.5,1021.6,9.9,75.0,51.1,0.0,58.8,9.8,5.0,17.1,0.0,,0.0,0.0,0.0
7,26,04,2015,2015-04-26,477,141,2,16.1,982,27.4,1005.1,8.9,64.0,37.9,0.0,54.1,10.0,4.8,15.0,0.0,,0.0,0.0,0.0
2,26,07,2022,2022-07-26,276,141,2,16.1,493,60.9,1014.6,8.0,86.0,71.1,0.0,77.1,10.0,3.9,,0.98,,0.0,0.0,0.0
7,12,11,2017,2017-11-12,539,141,2,16.1,1019,19.3,1031.7,6.0,46.0,24.1,0.0,37.8,10.0,1.6,,0.0,,0.0,0.0,0.0
7,23,02,2014,2014-02-23,414,141,2,16.1,822,26.0,1014.8,6.0,54.0,39.9,0.0,48.6,10.0,4.1,17.1,0.0,9.8,0.0,0.0,0.0
2,07,01,2020,2020-01-07,408,141,2,16.1,751,20.3,1016.2,8.9,45.0,32.0,0.0,41.2,10.0,4.6,19.0,0.0,,0.0,0.0,0.0
1,15,10,2012,2012-10-15,607,141,2,16.1,1205,57.8,1009.5,20.0,71.1,61.0,0.0,65.3,9.4,4.5,26.0,0.0,,0.0,0.0,0.0
2,02,10,2018,2018-10-02,613,141,2,16.1,1122,65.6,1020.7,6.0,77.0,63.0,0.0,71.9,9.2,1.4,,0.0,,0.0,0.0,0.0
2,27,02,2018,2018-02-27,631,141,2,16.1,1158,21.0,1026.3,7.0,55.9,39.0,0.0,46.5,10.0,3.6,,0.0,,0.0,0.0,0.0
7,04,09,2022,2022-09-04,250,141,2,16.1,465,64.6,1020.1,8.0,90.0,64.9,0.0,77.3,10.0,2.3,,0.0,,0.0,0.0,0.0
1,16,09,2019,2019-09-16,620,151,2,17.1,1127,59.4,1017.5,5.1,82.0,68.0,0.0,72.9,10.0,1.3,,0.0,,0.0,0.0,0.0
7,24,07,2022,2022-07-24,265,151,2,17.1,488,64.6,1015.3,7.0,95.0,78.1,0.0,86.0,10.0,3.8,15.9,0.0,,0.0,0.0,0.0
4,01,07,2021,2021-07-01,319,151,2,17.1,540,70.5,1011.6,11.1,98.1,72.0,1.0,76.0,6.5,2.1,18.1,0.65,,0.0,0.0,0.0
6,15,12,2012,2012-12-15,523,151,2,17.1,1031,27.1,1024.5,13.0,46.9,33.8,0.0,42.6,9.9,2.8,19.0,0.0,,0.0,0.0,0.0
2,10,05,2016,2016-05-10,608,151,2,17.1,1131,28.8,1022.1,11.1,72.0,50.0,0.0,57.6,10.0,4.5,20.0,0.0,,0.0,0.0,0.0
6,25,07,2020,2020-07-25,291,151,2,17.1,529,69.4,1018.3,7.0,88.0,72.0,0.0,79.1,9.2,2.5,,0.17,,0.0,0.0,0.0
1,14,09,2015,2015-09-14,579,151,2,17.1,1143,46.7,1014.9,11.1,80.1,59.0,0.0,66.4,10.0,6.3,20.0,0.04,,0.0,0.0,0.0
5,14,12,2012,2012-12-14,648,161,2,18.1,1281,23.2,1024.4,18.1,48.0,28.0,0.0,41.4,10.0,4.1,25.1,0.0,,0.0,0.0,0.0
5,13,11,2020,2020-11-13,391,161,2,18.1,687,43.6,1016.3,9.9,50.0,46.9,0.0,48.5,6.3,4.3,15.9,0.14,,0.0,0.0,0.0
2,01,06,2021,2021-06-01,355,161,2,18.1,645,50.3,1023.9,4.1,75.9,48.9,0.0,64.8,10.0,0.9,,0.02,,0.0,0.0,0.0
4,25,08,2022,2022-08-25,277,161,2,18.1,500,57.8,1016.3,5.1,91.0,71.1,0.0,81.0,10.0,1.8,,0.0,,0.0,0.0,0.0
4,27,09,2018,2018-09-27,672,161,2,18.1,1275,56.7,1018.3,8.0,82.0,61.0,0.0,67.7,9.2,4.0,15.9,0.08,,0.0,0.0,0.0
6,12,06,2021,2021-06-12,327,171,2,19.1,613,57.1,1011.3,8.9,69.1,62.1,0.0,66.2,10.0,4.2,,0.0,,0.0,0.0,0.0
1,17,09,2018,2018-09-17,673,171,2,19.1,1258,67.3,1020.1,,77.0,69.1,0.0,73.2,10.0,,,0.0,,0.0,0.0,0.0
4,04,08,2022,2022-08-04,299,171,2,19.1,528,67.8,1016.7,7.0,93.0,71.1,0.0,82.6,10.0,2.7,,0.0,,0.0,0.0,0.0
5,23,08,2013,2013-08-23,636,171,2,19.1,1261,60.8,1014.0,8.0,82.0,71.1,0.0,75.5,8.7,4.6,14.0,0.25,,0.0,0.0,0.0
4,27,07,2017,2017-07-27,610,171,2,19.1,1144,62.7,1017.2,6.0,78.1,64.9,0.0,70.8,10.0,2.4,,0.0,,0.0,0.0,0.0
2,07,11,2017,2017-11-07,710,181,2,20.1,1271,35.4,1021.0,9.9,66.0,39.9,0.0,46.0,9.3,5.4,15.9,0.01,,0.0,0.0,0.0
2,11,05,2021,2021-05-11,326,181,2,20.1,592,34.7,1016.3,8.9,66.9,46.9,0.0,56.8,10.0,4.6,19.0,0.03,,0.0,0.0,0.0
5,04,08,2017,2017-08-04,758,181,2,20.1,1418,67.2,1017.0,8.9,87.1,68.0,0.0,76.8,9.2,3.1,18.1,0.15,,0.0,0.0,0.0
1,21,10,2013,2013-10-21,616,191,2,21.1,1213,35.5,1018.7,6.0,66.0,50.0,0.0,57.4,10.0,3.1,15.9,0.0,,0.0,0.0,0.0
1,22,07,2013,2013-07-22,591,191,2,21.1,1181,70.0,1013.4,8.0,86.0,75.0,0.0,78.2,6.6,4.4,,0.0,,0.0,0.0,0.0
6,24,06,2017,2017-06-24,753,201,2,22.1,1451,65.9,1005.3,13.0,84.0,71.1,1.0,77.8,8.3,5.0,22.9,1.16,,0.0,0.0,0.0
1,10,09,2018,2018-09-10,650,201,2,22.1,1224,56.6,1022.7,9.9,63.0,54.0,0.0,58.7,6.7,5.8,18.1,0.84,,0.0,0.0,0.0
5,07,07,2017,2017-07-07,674,201,2,22.1,1279,66.5,1010.2,11.1,80.1,68.0,1.0,72.9,7.9,4.5,18.1,0.02,,0.0,0.0,0.0
1,05,08,2019,2019-08-05,616,201,2,22.1,1149,60.0,1014.6,8.0,87.1,69.1,0.0,76.3,10.0,3.8,,0.0,,0.0,0.0,0.0
5,19,10,2012,2012-10-19,738,201,2,22.1,1454,61.1,1010.9,18.1,66.0,55.0,1.0,63.2,6.1,5.2,23.9,0.25,,0.0,0.0,0.0
4,12,09,2019,2019-09-12,689,211,2,23.1,1269,68.2,1017.3,8.9,88.0,66.0,0.0,76.5,8.8,4.0,17.1,0.01,,0.0,0.0,0.0
6,18,06,2016,2016-06-18,700,211,2,23.1,1347,49.5,1021.9,5.1,87.1,61.0,0.0,71.3,9.8,2.8,,0.0,,0.0,0.0,0.0
5,20,06,2014,2014-06-20,765,211,2,23.1,1523,50.5,1014.9,7.0,79.0,64.0,0.0,71.8,9.3,3.7,,0.15,,0.0,0.0,0.0
2,28,04,2020,2020-04-28,185,59,2,7.9,341,32.3,1019.0,8.9,66.9,39.0,0.0,50.8,10.0,3.8,15.9,0.0,,0.0,0.0,0.0
6,25,04,2020,2020-04-25,152,59,2,7.9,274,40.0,1015.7,9.9,64.9,44.1,0.0,52.1,10.0,2.3,17.1,0.22,,0.0,0.0,0.0
2,16,02,2021,2021-02-16,213,73,2,9.3,375,34.4,1007.0,12.0,51.1,30.9,1.0,40.2,5.1,6.2,24.1,0.82,7.1,0.0,0.0,0.0
4,25,09,2014,2014-09-25,491,108,2,12.8,984,53.7,1028.9,11.1,66.0,57.0,0.0,61.7,8.6,7.4,20.0,0.02,,0.0,0.0,0.0
4,20,11,2014,2014-11-20,635,113,2,13.3,1270,16.3,1014.6,11.1,45.0,21.9,0.0,38.2,10.0,5.7,22.9,0.0,,0.0,0.0,0.0
2,04,01,2022,2022-01-04,255,113,2,13.3,453,8.7,1027.2,9.9,37.0,19.0,0.0,25.3,10.0,5.7,18.1,0.0,,0.0,0.0,0.0
2,28,04,2015,2015-04-28,613,123,2,14.3,1225,34.1,1007.1,13.0,71.1,48.9,0.0,59.0,10.0,6.6,21.0,0.0,,0.0,0.0,0.0
5,05,03,2021,2021-03-05,306,123,2,14.3,539,2.2,1011.5,15.9,45.0,23.0,0.0,29.7,10.0,11.1,29.9,0.0,,0.0,0.0,0.0
5,04,02,2022,2022-02-04,288,128,2,14.8,461,40.8,1013.6,9.9,57.0,28.9,0.0,43.6,5.5,5.4,22.0,0.6,2.0,0.0,0.0,1.0
1,18,08,2014,2014-08-18,595,128,2,14.8,1175,52.3,1011.7,8.9,82.0,63.0,0.0,72.0,10.0,3.7,,0.01,,0.0,0.0,0.0
1,02,09,2019,2019-09-02,427,128,2,14.8,819,64.8,1019.7,6.0,78.1,63.0,0.0,70.8,8.3,2.4,,0.0,,0.0,0.0,0.0
5,24,11,2017,2017-11-24,502,128,2,14.8,925,21.7,1016.4,7.0,50.0,30.9,0.0,41.2,10.0,2.9,15.0,0.0,,0.0,0.0,0.0
7,27,01,2019,2019-01-27,445,128,2,14.8,836,22.2,1018.6,,48.9,24.1,0.0,39.6,10.0,,,0.0,,0.0,0.0,0.0
3,19,08,2015,2015-08-19,594,128,2,14.8,1201,70.1,1016.7,8.0,90.0,73.0,0.0,80.0,10.0,4.0,17.1,0.0,,0.0,0.0,0.0
1,05,10,2020,2020-10-05,302,128,2,14.8,528,48.5,1019.9,5.1,70.0,51.1,0.0,60.5,10.0,2.4,,0.0,,0.0,0.0,0.0
6,26,04,2014,2014-04-26,548,128,2,14.8,1074,42.0,1008.2,9.9,66.9,44.1,0.0,53.0,8.5,5.0,18.1,0.89,,0.0,0.0,0.0
2,21,06,2022,2022-06-21,317,133,2,15.3,575,49.5,1019.6,5.1,80.1,57.0,0.0,70.4,9.0,2.0,,0.0,,0.0,0.0,0.0
4,27,03,2014,2014-03-27,538,133,2,15.3,1058,6.5,1026.3,15.9,44.1,21.9,0.0,30.5,10.0,6.7,26.0,0.0,,0.0,0.0,0.0
1,13,12,2021,2021-12-13,302,133,2,15.3,520,18.7,1023.9,12.0,55.9,39.9,0.0,45.1,10.0,6.6,17.1,0.0,,0.0,0.0,0.0
7,04,12,2016,2016-12-04,482,133,2,15.3,907,22.7,1022.1,11.1,46.9,39.0,0.0,42.2,10.0,5.1,17.1,0.0,,0.0,0.0,0.0
1,06,07,2015,2015-07-06,598,133,2,15.3,1210,64.9,1020.6,7.0,82.9,68.0,0.0,76.8,8.7,2.1,,0.0,,0.0,0.0,0.0
1,11,10,2021,2021-10-11,297,138,2,15.8,507,57.8,1018.6,13.0,71.1,61.0,0.0,64.8,10.0,7.0,21.0,0.1,,0.0,0.0,0.0
2,14,01,2020,2020-01-14,497,146,2,16.6,904,36.2,1027.0,8.0,46.0,37.0,0.0,42.3,7.7,2.9,,0.0,,0.0,0.0,0.0
6,02,08,2014,2014-08-02,540,146,2,16.6,1075,61.8,1021.3,12.0,84.0,63.0,0.0,70.4,8.0,4.7,21.0,0.36,,0.0,0.0,0.0
5,25,01,2019,2019-01-25,666,146,2,16.6,1251,17.7,1011.8,,39.9,34.0,0.0,36.0,10.0,,,1.24,,0.0,0.0,0.0
4,22,07,2021,2021-07-22,329,146,2,16.6,579,57.2,1016.9,7.0,81.0,66.9,0.0,74.0,10.0,2.8,,0.05,,0.0,0.0,0.0
3,18,01,2017,2017-01-18,549,146,2,16.6,1001,37.7,1013.7,9.9,41.0,37.4,0.0,39.2,6.2,6.3,15.0,0.41,,0.0,0.0,0.0
5,18,07,2014,2014-07-18,624,156,2,17.6,1245,52.8,1021.6,8.0,81.0,64.0,0.0,73.4,10.0,3.6,,0.0,,0.0,0.0,0.0
4,16,01,2020,2020-01-16,547,156,2,17.6,994,33.2,1014.6,15.9,50.0,37.9,0.0,45.0,7.8,7.4,34.0,0.11,,0.0,0.0,0.0
6,30,03,2019,2019-03-30,516,156,2,17.6,982,43.2,1017.0,6.0,70.0,48.9,0.0,58.8,10.0,2.6,,0.0,,0.0,0.0,0.0
1,26,08,2019,2019-08-26,494,156,2,17.6,919,53.9,1022.9,12.0,77.0,61.0,0.0,66.5,10.0,6.7,17.1,0.0,,0.0,0.0,0.0
5,26,10,2012,2012-10-26,598,166,2,18.6,1181,53.4,1022.6,7.0,64.9,39.2,0.0,60.8,10.0,1.5,,0.0,,0.0,0.0,0.0
4,05,11,2020,2020-11-05,357,166,2,18.6,642,47.8,1029.7,8.0,66.9,39.9,0.0,57.8,9.5,3.9,18.1,0.0,,0.0,0.0,0.0
3,30,04,2014,2014-04-30,651,166,2,18.6,1240,40.6,1027.5,13.0,52.0,41.0,0.0,44.2,4.1,7.7,22.9,0.59,,0.0,0.0,0.0
4,14,09,2017,2017-09-14,728,166,2,18.6,1389,67.3,1011.4,7.0,82.9,64.0,0.0,74.0,9.1,2.1,,0.06,,0.0,0.0,0.0
4,11,10,2018,2018-10-11,741,166,2,18.6,1381,70.0,1009.9,6.0,75.9,69.8,1.0,73.1,8.6,1.6,,0.0,,0.0,0.0,0.0
6,24,08,2019,2019-08-24,514,176,2,19.6,971,52.2,1020.3,8.9,75.9,64.0,0.0,69.7,10.0,4.8,,0.08,,0.0,0.0,0.0
1,28,10,2013,2013-10-28,620,176,2,19.6,1213,29.6,1021.8,8.0,61.0,43.0,0.0,51.5,10.0,3.7,17.1,0.0,,0.0,0.0,0.0
3,01,08,2018,2018-08-01,660,176,2,19.6,1260,71.6,1017.5,8.0,84.0,68.0,0.0,77.2,8.9,1.6,20.0,0.04,,0.0,0.0,0.0
2,08,08,2017,2017-08-08,631,176,2,19.6,1190,62.7,1013.7,8.0,78.1,64.0,0.0,69.4,7.5,2.4,,0.76,,0.0,0.0,0.0
2,18,12,2018,2018-12-18,731,187,2,20.6,1375,15.8,1013.9,,46.0,30.9,0.0,35.5,10.0,,,0.03,,0.0,0.0,0.0
6,03,11,2018,2018-11-03,656,186,2,20.6,1211,51.3,1009.9,,72.0,52.0,0.0,58.4,7.0,,,0.59,,0.0,0.0,0.0
4,21,12,2017,2017-12-21,742,186,2,20.6,1376,16.6,1020.4,7.0,51.1,32.0,0.0,35.6,10.0,3.7,,0.0,,0.0,0.0,0.0
4,18,10,2018,2018-10-18,735,196,2,21.6,1384,25.1,1024.3,,61.0,42.1,0.0,46.7,10.0,,,0.0,,0.0,0.0,0.0
3,31,10,2018,2018-10-31,646,196,2,21.6,1213,38.0,1018.1,,64.0,42.1,0.0,53.1,10.0,,,0.0,,0.0,0.0,0.0
2,16,04,2019,2019-04-16,638,143,2,16.3,1187,20.9,1013.7,15.9,66.0,44.1,0.0,52.4,10.0,8.5,31.1,0.23,,0.0,0.0,0.0
6,19,09,2020,2020-09-19,330,143,2,16.3,594,30.7,1024.8,13.0,70.0,50.0,0.0,57.2,10.0,6.9,22.9,0.0,,0.0,0.0,0.0
7,14,08,2016,2016-08-14,521,143,2,16.3,963,71.5,1013.2,8.0,96.1,79.0,0.0,87.8,8.8,3.5,15.0,0.0,,0.0,0.0,0.0
1,29,06,2015,2015-06-29,662,143,2,16.3,1320,55.2,1010.6,8.9,75.9,62.1,0.0,70.3,10.0,4.6,15.9,0.29,,0.0,0.0,0.0
6,04,02,2017,2017-02-04,541,143,2,16.3,1032,5.2,1025.6,12.0,34.0,21.9,0.0,27.6,10.0,7.7,24.1,0.0,,0.0,0.0,0.0
6,18,07,2020,2020-07-18,316,143,2,16.3,585,65.9,1017.3,4.1,91.0,69.1,0.0,80.9,9.8,1.5,,0.01,,0.0,0.0,0.0
7,27,08,2017,2017-08-27,498,154,2,17.3,930,48.7,1024.4,8.0,78.1,62.1,0.0,69.2,10.0,3.9,15.0,0.0,,0.0,0.0,0.0
3,15,07,2020,2020-07-15,268,153,2,17.3,478,63.4,1020.4,9.9,84.9,70.0,0.0,75.7,10.0,4.7,,0.0,,0.0,0.0,0.0
6,30,11,2019,2019-11-30,465,153,2,17.3,888,16.8,1018.0,7.0,43.0,30.0,0.0,36.3,10.0,4.0,,0.0,,0.0,0.0,0.0
7,20,08,2017,2017-08-20,538,173,2,17.3,1023,60.7,1015.7,7.0,86.0,69.1,0.0,76.6,10.0,4.2,,0.0,,0.0,0.0,0.0
6,27,06,2015,2015-06-27,595,153,2,17.3,1195,56.0,1018.7,12.0,81.0,60.1,0.0,67.7,8.8,4.4,19.0,0.0,,0.0,0.0,0.0
5,09,01,2015,2015-01-09,751,153,2,17.3,1458,7.5,1019.3,14.0,33.1,16.0,0.0,24.9,8.7,7.4,21.0,0.0,,0.0,0.0,1.0
6,15,10,2016,2016-10-15,641,163,2,18.3,1184,39.7,1029.0,5.1,64.9,45.0,0.0,54.0,10.0,2.7,,0.0,,0.0,0.0,0.0
2,09,11,2021,2021-11-09,327,163,2,18.3,558,42.1,1018.9,6.0,68.0,44.1,0.0,57.9,10.0,2.4,,0.0,,0.0,0.0,0.0
4,09,08,2012,2012-08-09,581,163,2,18.3,1140,69.6,1013.6,7.0,88.0,61.0,0.0,78.2,9.3,2.3,15.0,0.0,,0.0,0.0,0.0
6,15,08,2020,2020-08-15,313,163,2,18.3,577,60.4,1015.8,8.9,86.0,71.1,0.0,76.6,10.0,5.4,15.9,0.0,,0.0,0.0,0.0
1,09,08,2021,2021-08-09,339,163,2,18.3,586,66.7,1019.9,9.9,81.0,66.0,0.0,72.6,8.3,5.1,15.0,0.1,,0.0,0.0,0.0
1,03,08,2020,2020-08-03,353,173,2,19.3,629,66.4,1014.6,8.0,89.1,75.9,0.0,82.8,10.0,4.3,15.9,0.0,,0.0,0.0,0.0
3,01,11,2017,2017-11-01,607,173,2,19.3,1105,33.6,1025.6,7.0,57.0,43.0,0.0,50.0,10.0,2.4,,0.0,,0.0,0.0,0.0
4,29,08,2019,2019-08-29,592,173,2,19.3,1119,58.9,1011.4,8.0,81.0,64.9,0.0,73.1,10.0,3.8,15.9,0.08,,0.0,0.0,0.0
2,09,08,2016,2016-08-09,650,173,2,19.3,1224,61.5,1021.5,6.0,87.1,71.1,0.0,78.2,9.3,1.8,,0.0,,0.0,0.0,0.0
6,07,11,2020,2020-11-07,329,173,2,19.3,621,43.3,1024.0,6.0,73.9,55.9,0.0,64.2,10.0,3.2,,0.0,,0.0,0.0,0.0
1,24,06,2013,2013-06-24,680,173,2,19.3,1347,68.1,1016.9,7.0,90.0,73.4,0.0,80.6,9.0,4.0,15.9,0.0,,0.0,0.0,0.0
1,09,05,2016,2016-05-09,646,183,2,20.3,1213,33.5,1014.3,8.9,72.0,48.9,0.0,61.8,10.0,3.5,20.0,0.05,,0.0,0.0,0.0
5,19,08,2022,2022-08-19,286,183,2,20.3,542,57.2,1016.5,7.0,90.0,62.1,0.0,77.7,10.0,2.8,,0.0,,0.0,0.0,0.0
5,06,10,2017,2017-10-06,649,183,2,20.3,1219,61.9,1018.2,7.0,82.9,64.9,0.0,73.3,9.8,2.8,,0.0,,0.0,0.0,0.0
4,18,08,2016,2016-08-18,635,183,2,20.3,1176,65.1,1015.5,5.1,84.9,72.0,0.0,78.8,9.1,1.8,,0.03,,0.0,0.0,0.0
2,17,10,2017,2017-10-17,736,193,2,21.3,1353,32.2,1025.0,8.0,69.1,42.1,0.0,49.8,10.0,3.6,14.0,0.0,,0.0,0.0,0.0
